Keuwl Accelerometer Data File
2021-04-11 16-40-05

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
6.1671853,-0.028920,0.024771,1.019383,1.020094,2.139271,139.418625
6.1865778,-0.078949,0.068211,0.940556,0.946325,6.329857,139.173386
6.2059717,0.004027,0.048199,0.972160,0.973363,2.848195,85.224358
6.2253647,-0.049297,0.067113,0.974967,0.978517,4.881865,126.298973
6.2447567,-0.047345,0.061866,0.922253,0.925537,4.828360,127.426323
6.2641492,-0.028431,0.061744,1.005229,1.007524,3.868575,114.724854
6.2835426,-0.033923,0.046857,0.958616,0.960359,3.453321,125.902977
6.3029361,-0.019402,0.067235,0.997419,0.999871,4.013223,106.096352
6.3223305,-0.023551,0.067601,0.951294,0.953984,4.303477,109.207085
6.3417234,-0.024283,0.030994,0.955443,0.956254,2.359745,128.077438
6.3611169,-0.037583,0.082610,0.978994,0.983191,5.296425,114.463081
6.3805103,0.017449,0.045027,0.984607,0.985790,2.807771,68.816963
6.3999023,-0.023062,0.061012,0.982654,0.984817,3.797513,110.706596
6.4192958,0.024649,0.065038,0.968988,0.971481,4.105607,69.243950
6.4386888,-0.013667,0.056131,1.011452,1.013100,3.268903,103.684021
6.4580817,0.005979,0.049541,0.949952,0.951262,3.007001,83.118279
6.4774747,-0.020866,0.055155,1.021946,1.023646,3.302449,110.722557
6.4968696,-0.020256,0.069065,0.954345,0.957055,4.312933,106.345688
6.5162654,-0.004881,0.038315,1.011574,1.012311,2.186775,97.259727
6.5356593,-0.048077,0.071140,0.965449,0.969260,5.082224,124.051407
6.5550537,-0.028309,0.047955,0.987779,0.989348,3.226707,120.554665
6.5744476,-0.051128,0.041244,0.965937,0.968168,3.890481,141.107483
6.5938425,-0.041732,0.049786,0.974845,0.977007,3.812540,129.970917
6.6132369,-0.052836,0.061256,1.019505,1.022709,4.536651,130.779404
6.6326294,-0.047833,0.040756,0.944339,0.946428,3.807143,139.567642
6.6520205,-0.045637,0.059303,1.008279,1.011052,4.244502,127.579987
6.6714120,-0.052958,0.041732,0.928964,0.931408,4.151289,141.761230
6.6908045,-0.053690,0.056619,0.978628,0.981733,4.558661,133.479233
6.7101951,-0.021964,0.051982,0.964717,0.966366,3.347728,112.905769
6.7295895,-0.063452,0.035631,0.965327,0.968066,4.311116,150.684113
6.7489834,-0.047467,0.066137,0.961300,0.964741,4.840558,125.667465
6.7683768,-0.025381,0.049053,0.957639,0.959231,3.300848,117.357628
6.7877703,-0.068211,0.031238,0.920544,0.923597,4.659300,155.394089
6.8071642,-0.050518,0.056253,0.963131,0.966094,4.488601,131.925354
6.8265567,-0.016961,0.057961,0.979848,0.981707,3.526867,106.311142
6.8459492,-0.051006,0.034533,0.969110,0.971065,3.636796,145.900696
6.8653417,-0.049786,0.052836,0.960080,0.962821,4.324181,133.297287
6.8847337,-0.015741,0.025015,0.977041,0.977488,1.732687,122.180908
6.9041286,-0.026601,0.041854,0.978383,0.979640,2.901780,122.438759
6.9235210,-0.017449,0.039780,0.999615,1.000559,2.488213,113.684669
6.9429150,0.000488,0.040512,0.973014,0.973858,2.384334,89.309723
6.9623094,-0.007077,0.037583,0.986559,0.987300,2.219996,100.664574
6.9817052,-0.013545,0.036241,0.991806,0.992560,2.233882,110.492592
7.0010991,0.001220,0.015985,0.984729,0.984859,0.932722,85.634743
7.0204921,-0.002196,0.051250,1.000592,1.001906,2.934783,92.454033
7.0398846,-0.015009,0.022086,0.970086,0.970453,1.576815,124.198387
7.0592780,-0.034411,0.030750,0.980580,0.981665,2.694499,138.215485
7.0786734,-0.011348,0.018914,0.971550,0.971800,1.300557,120.963760
7.0980673,-0.047955,0.018792,0.977285,0.978642,3.016880,158.601898
7.1174617,-0.024039,-0.001464,0.974601,0.974898,1.415545,183.485794
