Keuwl Accelerometer Data File
2021-04-11 16-46-11

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
4.6530347,-0.061924,0.165249,0.018650,0.013000,-0.149420,-157.515381
4.6724243,-0.061802,0.156097,0.012548,0.005898,-0.635204,-157.504257
4.6918125,-0.071198,0.161344,0.005105,-0.000847,-0.252106,-152.810013
4.7112012,-0.065219,0.165493,0.029266,0.023582,-0.201415,-155.910660
4.7305927,-0.068147,0.163175,0.003763,-0.001996,-0.151826,-154.406982
4.7499824,-0.063388,0.168300,0.015355,0.010097,0.049829,-156.840393
4.7693710,-0.072540,0.170374,0.013158,0.008244,0.218197,-152.598068
4.7887583,-0.070100,0.167689,-0.004291,-0.009430,0.176388,-153.627563
4.8081465,-0.061680,0.170496,-0.004779,-0.009615,0.320314,-157.667969
4.8275356,-0.076567,0.163175,0.009620,0.003925,-0.140412,-150.263428
4.8469243,-0.061192,0.161954,-0.017103,-0.022893,-0.093737,-157.857880
4.8663135,-0.056067,0.166957,0.018039,0.012603,-0.044408,-160.351044
4.8857031,-0.076445,0.165005,-0.003925,-0.009307,0.058805,-150.447983
4.9050903,-0.052162,0.167933,0.024995,0.019648,-0.025567,-162.197510
4.9244785,-0.078153,0.167445,-0.011856,-0.016850,0.272957,-149.805328
4.9438672,-0.051308,0.164029,0.016941,0.011197,-0.189538,-162.744690
4.9632568,-0.062900,0.157439,0.003885,-0.002562,-0.500324,-156.940125
4.9826450,-0.041302,0.165371,0.013036,0.007617,-0.018852,-167.514771
5.0020318,-0.069002,0.161466,-0.000142,-0.006066,-0.220485,-153.917542
5.0214186,-0.036177,0.168422,0.011328,0.006399,0.218143,-169.653412
5.0408063,-0.048868,0.162198,0.020358,0.014404,-0.304667,-164.030121
5.0601940,-0.071442,0.160002,0.005105,-0.000998,-0.328201,-152.619553
5.0795822,-0.042156,0.166469,0.022432,0.017059,-0.029296,-167.027954
5.0989704,-0.071564,0.156463,0.012426,0.005882,-0.579170,-152.367950
5.1183610,-0.045451,0.170984,0.024873,0.019973,0.183078,-165.206207
5.1377492,-0.069124,0.163785,0.010352,0.004627,-0.157657,-153.947144
5.1571364,-0.047892,0.159636,0.002298,-0.003818,-0.325314,-164.654404
5.1765237,-0.061802,0.170374,0.020480,0.015433,0.130575,-157.610062
5.1959119,-0.068513,0.164273,0.020846,0.015100,-0.203489,-154.265060
5.2153001,-0.055945,0.161832,0.011572,0.005579,-0.294471,-160.499817
5.2346888,-0.071198,0.174035,0.005837,0.001426,0.474680,-153.371338
5.2540774,-0.074737,0.172814,0.019504,0.014873,0.324975,-151.713730
5.2734661,-0.063755,0.156219,0.001078,-0.005484,-0.551599,-156.471252
5.2928529,-0.083034,0.166591,0.006691,0.001553,0.136947,-147.452820
5.3122401,-0.056311,0.173791,0.019138,0.014532,0.337699,-160.134460
5.3316259,-0.060826,0.159270,0.023164,0.016798,-0.521508,-158.033203
5.3510113,-0.060216,0.161832,0.009742,0.003752,-0.286568,-158.349075
