Keuwl Accelerometer Data File
2021-04-11 16-51-16

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
6.0740757,0.021232,-0.047833,0.974723,0.976127,3.073324,293.935364
6.0934825,0.008786,-0.051616,0.962032,0.963456,3.115207,279.659882
6.1128893,0.008054,-0.044172,0.963619,0.964664,2.667851,280.332703
6.1322956,0.008176,-0.046735,0.962520,0.963689,2.821957,279.922607
6.1517029,0.001464,-0.045759,0.958006,0.959099,2.736022,271.832825
6.1711087,-0.012812,-0.056985,0.974479,0.976227,3.429996,257.328369
6.1905141,0.001586,-0.050274,0.967523,0.968830,2.975917,271.807281
6.2099199,-0.008908,-0.058815,0.984851,0.986645,3.456551,261.387878
6.2293262,-0.028187,-0.049419,0.943729,0.945442,3.449917,240.300842
6.2487330,0.009030,-0.059669,0.958616,0.960513,3.602283,278.605225
6.2681398,-0.037705,-0.073580,0.947634,0.951233,4.986252,242.867676
6.2875457,0.004759,-0.065160,0.992416,0.994564,3.766552,274.177094
6.3069520,0.004759,-0.059425,0.991684,0.993474,3.440199,274.578583
6.3263607,-0.025869,-0.075532,0.966547,0.969839,4.722109,251.094284
6.3457661,0.035631,-0.066503,0.994612,0.997470,4.337883,298.181519
6.3651738,-0.013545,-0.062354,0.967279,0.969382,3.774135,257.744537
6.3845811,0.021110,-0.060768,0.976919,0.979035,3.767488,289.156708
6.4039884,0.024527,-0.062354,0.976919,0.979214,3.923610,291.472015
6.4233937,0.005003,-0.071018,0.970696,0.973303,4.194746,274.029633
6.4427962,0.029652,-0.064184,0.987169,0.989698,4.096629,294.795868
6.4622021,0.029042,-0.057595,0.975577,0.977707,3.782737,296.758942
6.4816089,0.010860,-0.063940,0.971428,0.973591,3.819570,279.639557
6.5010166,0.044050,-0.062598,0.986681,0.989646,4.435927,305.134186
6.5204220,0.033190,-0.067479,0.984607,0.987474,4.367491,296.190857
6.5398269,0.026967,-0.054056,0.949342,0.951262,3.640939,296.513306
6.5592341,0.049297,-0.052348,1.003154,1.005728,4.099974,313.280945
6.5786400,0.026845,-0.059547,0.925913,0.928214,4.035268,294.266785
6.5980434,0.056497,-0.059791,0.981312,0.984754,4.791787,313.377167
6.6174483,0.037949,-0.055155,0.951538,0.953891,4.024625,304.530029
6.6368542,0.061134,-0.070652,0.996931,1.001299,5.353939,310.869141
6.6562605,0.049541,-0.060158,0.965571,0.968711,4.614309,309.472473
6.6756668,0.022818,-0.061744,0.964595,0.966838,3.903897,290.282562
6.6950717,0.066015,-0.065771,0.956541,0.961070,5.564226,315.106110
6.7144766,0.019768,-0.058571,0.969476,0.971445,3.648461,288.649536
6.7338805,0.033922,-0.063208,0.959226,0.961904,4.276908,298.221558
6.7532859,0.036851,-0.061256,0.984973,0.987563,4.151052,301.030853
6.7726908,0.027943,-0.060035,0.949098,0.951405,3.991156,294.959503
6.7920957,0.031482,-0.068821,1.002056,1.004910,4.319014,294.581573
6.8115015,0.015619,-0.058449,0.944217,0.946153,3.666182,284.961182
6.8309073,0.041610,-0.064916,0.999738,1.002707,4.410377,302.658966
6.8503141,0.022940,-0.062476,0.961788,0.964088,3.958492,290.162598
6.8697214,0.020744,-0.059791,0.986193,0.988222,3.671839,289.133636
6.8891273,0.034045,-0.065893,0.959226,0.962089,4.421332,297.323883
6.9085340,0.017693,-0.062598,0.988999,0.991136,3.763171,285.782990
6.9279418,0.026845,-0.057961,0.960568,0.962690,3.804468,294.851593
6.9473515,0.024771,-0.079437,0.992660,0.996142,4.791624,287.318939
6.9667578,0.009640,-0.069431,0.957029,0.959593,4.189140,277.904419
6.9861631,0.024161,-0.066991,0.985705,0.988274,4.132280,289.832123
7.0055695,0.014643,-0.070530,0.943119,0.945866,4.367671,281.728699
7.0249782,0.008054,-0.092250,1.006937,1.011186,5.254304,274.989349
