Keuwl Accelerometer Data File
2021-05-23 11-16-38

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.8257446,0.152285,-0.101035,1.008523,1.024948,10.271058,326.437256
5.8451633,0.124830,-0.090663,0.989976,1.001925,8.857874,324.009277
5.8645816,0.144232,-0.111163,0.992782,1.009345,10.393831,322.377563
5.8840003,0.127270,-0.120925,0.987657,1.003139,10.079171,316.464478
5.9034190,0.114336,-0.103476,1.003276,1.015058,8.738196,317.854401
5.9228368,0.121535,-0.094080,0.989610,1.001473,8.827950,322.256683
5.9422565,0.088589,-0.130321,0.983142,0.995691,9.106038,304.206909
5.9616756,0.094934,-0.115434,1.001568,1.012658,8.487254,309.434235
5.9810944,0.075899,-0.094934,0.981556,0.989053,7.058914,308.641846
6.0005107,0.075288,-0.099327,0.968622,0.976607,7.332190,307.161591
6.0199308,0.073214,-0.119949,0.933113,0.943635,8.564445,301.398895
6.0393496,0.062598,-0.109699,0.967645,0.975854,7.436536,299.710541
6.0587687,0.050396,-0.104330,0.945681,0.952752,6.984997,295.782440
6.0781865,0.039047,-0.126050,0.931160,0.940464,8.065967,287.211792
6.0976038,0.046857,-0.119095,0.968866,0.977282,7.524830,291.476776
6.1170216,0.038681,-0.098839,0.936774,0.942767,6.464172,291.373291
6.1364422,0.044417,-0.114458,0.949098,0.957006,7.370757,291.209229
6.1558580,0.037217,-0.123732,0.961056,0.969703,7.657117,286.740692
6.1752768,0.027577,-0.105428,0.971184,0.977279,6.402298,284.658661
6.1946945,0.017937,-0.102378,0.959226,0.964840,6.184184,279.937836
6.2141123,0.029896,-0.116410,0.979116,0.986465,6.998155,284.403076
6.2335300,0.034777,-0.113116,0.967279,0.974492,6.975133,287.089691
6.2529488,0.046857,-0.098351,0.981556,0.987583,6.333295,295.474365
6.2723670,0.052226,-0.112628,0.961666,0.969647,7.355968,294.877411
6.2917857,0.064062,-0.106282,0.978750,0.986585,7.226020,301.079712
6.3112040,0.056619,-0.102988,0.950318,0.957558,7.049960,298.800354
6.3306236,0.068699,-0.103842,0.964839,0.972839,7.353246,303.487610
6.3500438,0.084562,-0.105184,0.960324,0.969761,7.999786,308.797333
6.3694654,0.089931,-0.099815,0.961666,0.971006,7.953224,312.018158
6.3888841,0.093714,-0.082610,0.946779,0.954986,7.516716,318.603485
6.4083056,0.090297,-0.076997,0.969476,0.976711,6.978535,319.545685
6.4277258,0.105916,-0.071872,0.945925,0.954546,7.706247,325.840302
6.4471469,0.115434,-0.077485,0.967523,0.977461,8.177165,326.128632
6.4665647,0.114214,-0.082610,0.971428,0.981602,8.256211,324.122131
6.4859853,0.126538,-0.074922,0.967401,0.978514,8.643406,329.370544
6.5054026,0.118241,-0.078827,0.976431,0.986718,8.280552,326.309937
6.5248222,0.119583,-0.064794,0.988877,0.998187,7.831254,331.549530
6.5442433,0.128003,-0.061744,0.967523,0.977905,8.356208,334.248993
6.5636654,0.131907,-0.064428,0.986193,0.997059,8.466659,333.967407
6.5830851,0.127026,-0.055277,0.966669,0.976545,8.155478,336.483307
6.6025047,0.133005,-0.053812,0.959104,0.969776,8.508170,337.972382
6.6219244,0.133128,-0.056863,0.963131,0.973949,8.547850,336.871155
6.6413455,0.139107,-0.054544,0.952637,0.964283,8.914052,338.589600
6.6607647,0.127636,-0.058449,0.966669,0.976809,8.262938,335.395294
6.6801848,0.125196,-0.067967,0.942875,0.953575,8.591623,331.503143
6.6996045,0.133860,-0.062232,0.978261,0.989336,8.581123,335.066071
6.7190237,0.115678,-0.056741,0.957273,0.965905,7.665698,333.871765
6.7384429,0.116044,-0.058937,0.965937,0.974666,7.673989,333.074615
6.7578626,0.103110,-0.055277,0.967279,0.974329,6.896399,331.804474
6.7772808,0.081146,-0.052958,0.967889,0.972728,5.716969,326.870270
6.7967005,0.118119,-0.046857,0.980214,0.988416,7.386526,338.362061
6.8161192,0.105916,-0.053202,0.958738,0.966037,7.047650,333.329437
6.8355384,0.084074,-0.045759,0.975943,0.980626,5.601612,331.442017
6.8549566,0.079681,-0.042830,0.970940,0.975145,5.322886,331.741119
6.8743753,0.100059,-0.042098,0.977163,0.983175,6.339081,337.181976
6.8937950,0.053934,-0.038193,0.974967,0.977204,3.877877,324.695984
6.9132147,0.063330,-0.046979,0.954223,0.957475,4.723934,323.431580
6.9326348,0.060646,-0.045393,0.993392,0.996276,4.360714,323.185486
6.9520535,0.054056,-0.036241,0.967035,0.969223,3.850106,326.160950
6.9714708,0.041976,-0.053080,0.976797,0.979138,3.963090,308.337097
6.9908915,0.041976,-0.030872,0.983996,0.985375,3.031186,323.666809
7.0103102,0.039536,-0.039292,0.950684,0.952317,3.355438,315.177399
7.0297308,0.025869,-0.042708,0.975699,0.976976,2.929642,301.203888
7.0491524,0.031726,-0.036119,0.957395,0.958602,2.874601,311.295380
7.0685735,0.031482,-0.037827,0.964717,0.965971,2.920340,309.769196
7.0879931,0.042830,-0.035753,0.967767,0.969374,3.299424,320.146301
7.1074138,0.040268,-0.048565,0.942875,0.944983,3.827969,309.663696
7.1268334,0.043074,-0.026723,0.991196,0.992491,2.927570,328.184662
7.1462545,0.072238,-0.034899,0.922985,0.926465,4.967672,334.214447
7.1656752,0.058937,-0.045515,0.966303,0.969168,4.406645,322.322632
7.1850958,0.072726,-0.038071,0.948244,0.951790,4.947676,332.368408
